frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,frame.len
"4458","Apr 24, 2024 14:01:17.357924000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4459","Apr 24, 2024 14:01:17.357924000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4460","Apr 24, 2024 14:01:17.357978000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4461","Apr 24, 2024 14:01:17.357978000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4462","Apr 24, 2024 14:01:17.357978000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4463","Apr 24, 2024 14:01:17.357978000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4464","Apr 24, 2024 14:01:17.357978000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4465","Apr 24, 2024 14:01:17.358024000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4466","Apr 24, 2024 14:01:17.358024000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4467","Apr 24, 2024 14:01:17.358024000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4468","Apr 24, 2024 14:01:17.358024000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4469","Apr 24, 2024 14:01:17.358058000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17","75"
"4470","Apr 24, 2024 14:01:17.358083000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4471","Apr 24, 2024 14:01:17.358083000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4472","Apr 24, 2024 14:01:17.358083000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4473","Apr 24, 2024 14:01:17.358083000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4474","Apr 24, 2024 14:01:17.358083000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4475","Apr 24, 2024 14:01:17.358126000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4476","Apr 24, 2024 14:01:17.358126000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4477","Apr 24, 2024 14:01:17.358126000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4478","Apr 24, 2024 14:01:17.358126000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4479","Apr 24, 2024 14:01:17.358172000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4480","Apr 24, 2024 14:01:17.358172000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4481","Apr 24, 2024 14:01:17.358172000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4482","Apr 24, 2024 14:01:17.358172000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4483","Apr 24, 2024 14:01:17.358200000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17","75"
"4484","Apr 24, 2024 14:01:17.358231000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4485","Apr 24, 2024 14:01:17.358231000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4486","Apr 24, 2024 14:01:17.358231000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4487","Apr 24, 2024 14:01:17.358231000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4488","Apr 24, 2024 14:01:17.358231000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4489","Apr 24, 2024 14:01:17.358279000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4490","Apr 24, 2024 14:01:17.358279000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4491","Apr 24, 2024 14:01:17.358280000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4492","Apr 24, 2024 14:01:17.358350000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17","75"
"4493","Apr 24, 2024 14:01:17.358385000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4494","Apr 24, 2024 14:01:17.358385000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4495","Apr 24, 2024 14:01:17.358385000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4496","Apr 24, 2024 14:01:17.358431000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4497","Apr 24, 2024 14:01:17.358431000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4498","Apr 24, 2024 14:01:17.358431000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4499","Apr 24, 2024 14:01:17.358431000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4500","Apr 24, 2024 14:01:17.358464000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17","75"
"4501","Apr 24, 2024 14:01:17.358486000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4502","Apr 24, 2024 14:01:17.358486000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4503","Apr 24, 2024 14:01:17.358486000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4504","Apr 24, 2024 14:01:17.358486000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4505","Apr 24, 2024 14:01:17.358486000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4506","Apr 24, 2024 14:01:17.358532000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4507","Apr 24, 2024 14:01:17.358532000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4508","Apr 24, 2024 14:01:17.358533000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4509","Apr 24, 2024 14:01:17.358533000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4510","Apr 24, 2024 14:01:17.358582000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4511","Apr 24, 2024 14:01:17.358582000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4512","Apr 24, 2024 14:01:17.358582000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4513","Apr 24, 2024 14:01:17.358582000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4514","Apr 24, 2024 14:01:17.358621000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17","75"
"4515","Apr 24, 2024 14:01:17.358631000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4516","Apr 24, 2024 14:01:17.358631000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4517","Apr 24, 2024 14:01:17.358631000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4518","Apr 24, 2024 14:01:17.358631000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4519","Apr 24, 2024 14:01:17.358631000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4520","Apr 24, 2024 14:01:17.358680000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4521","Apr 24, 2024 14:01:17.358680000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4522","Apr 24, 2024 14:01:17.358680000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4523","Apr 24, 2024 14:01:17.358680000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4524","Apr 24, 2024 14:01:17.358737000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4525","Apr 24, 2024 14:01:17.358738000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4526","Apr 24, 2024 14:01:17.358738000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4527","Apr 24, 2024 14:01:17.358738000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4528","Apr 24, 2024 14:01:17.358738000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4529","Apr 24, 2024 14:01:17.358773000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17","75"
"4530","Apr 24, 2024 14:01:17.358781000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4531","Apr 24, 2024 14:01:17.358781000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4532","Apr 24, 2024 14:01:17.358781000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4533","Apr 24, 2024 14:01:17.358781000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4534","Apr 24, 2024 14:01:17.358830000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4535","Apr 24, 2024 14:01:17.358830000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4536","Apr 24, 2024 14:01:17.358830000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4537","Apr 24, 2024 14:01:17.358830000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4538","Apr 24, 2024 14:01:17.358884000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4539","Apr 24, 2024 14:01:17.358884000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4540","Apr 24, 2024 14:01:17.358884000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4541","Apr 24, 2024 14:01:17.358884000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4542","Apr 24, 2024 14:01:17.358884000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4543","Apr 24, 2024 14:01:17.358912000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17","75"
"4544","Apr 24, 2024 14:01:17.358934000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4545","Apr 24, 2024 14:01:17.358934000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4546","Apr 24, 2024 14:01:17.358935000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4547","Apr 24, 2024 14:01:17.358935000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4548","Apr 24, 2024 14:01:17.358985000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4549","Apr 24, 2024 14:01:17.358985000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4550","Apr 24, 2024 14:01:17.358985000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4551","Apr 24, 2024 14:01:17.359034000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4552","Apr 24, 2024 14:01:17.359034000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4553","Apr 24, 2024 14:01:17.359034000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4554","Apr 24, 2024 14:01:17.359034000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4555","Apr 24, 2024 14:01:17.359082000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4556","Apr 24, 2024 14:01:17.359082000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4557","Apr 24, 2024 14:01:17.359082000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4558","Apr 24, 2024 14:01:17.359082000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4559","Apr 24, 2024 14:01:17.359113000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17","75"
"4560","Apr 24, 2024 14:01:17.359131000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4561","Apr 24, 2024 14:01:17.359131000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4562","Apr 24, 2024 14:01:17.359131000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4563","Apr 24, 2024 14:01:17.359131000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4564","Apr 24, 2024 14:01:17.359186000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4565","Apr 24, 2024 14:01:17.359186000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4566","Apr 24, 2024 14:01:17.359186000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4567","Apr 24, 2024 14:01:17.359186000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4568","Apr 24, 2024 14:01:17.359186000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4569","Apr 24, 2024 14:01:17.359229000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4570","Apr 24, 2024 14:01:17.359229000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4571","Apr 24, 2024 14:01:17.359229000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4572","Apr 24, 2024 14:01:17.359229000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4573","Apr 24, 2024 14:01:17.359281000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4574","Apr 24, 2024 14:01:17.359282000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4575","Apr 24, 2024 14:01:17.359282000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4576","Apr 24, 2024 14:01:17.359282000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4577","Apr 24, 2024 14:01:17.359282000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4578","Apr 24, 2024 14:01:17.359297000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17","75"
"4579","Apr 24, 2024 14:01:17.359330000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4580","Apr 24, 2024 14:01:17.359330000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4581","Apr 24, 2024 14:01:17.359330000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4582","Apr 24, 2024 14:01:17.359330000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4583","Apr 24, 2024 14:01:17.359383000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4584","Apr 24, 2024 14:01:17.359383000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4585","Apr 24, 2024 14:01:17.359383000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4586","Apr 24, 2024 14:01:17.359383000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4587","Apr 24, 2024 14:01:17.359416000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17","75"
"4588","Apr 24, 2024 14:01:17.359431000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4589","Apr 24, 2024 14:01:17.359431000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4590","Apr 24, 2024 14:01:17.359431000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4591","Apr 24, 2024 14:01:17.359431000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4592","Apr 24, 2024 14:01:17.359431000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4593","Apr 24, 2024 14:01:17.359486000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4594","Apr 24, 2024 14:01:17.359486000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4595","Apr 24, 2024 14:01:17.359486000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4596","Apr 24, 2024 14:01:17.359486000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4597","Apr 24, 2024 14:01:17.359486000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4598","Apr 24, 2024 14:01:17.359531000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4599","Apr 24, 2024 14:01:17.359531000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4600","Apr 24, 2024 14:01:17.359531000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4601","Apr 24, 2024 14:01:17.359531000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4602","Apr 24, 2024 14:01:17.359580000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4603","Apr 24, 2024 14:01:17.359580000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4604","Apr 24, 2024 14:01:17.359580000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4605","Apr 24, 2024 14:01:17.359580000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1034"
"4606","Apr 24, 2024 14:01:17.359609000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17","75"
"4607","Apr 24, 2024 14:01:17.359636000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1392"
"4608","Apr 24, 2024 14:01:17.359636000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4609","Apr 24, 2024 14:01:17.359636000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4610","Apr 24, 2024 14:01:17.359636000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4611","Apr 24, 2024 14:01:17.359636000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4612","Apr 24, 2024 14:01:17.359682000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4613","Apr 24, 2024 14:01:17.359682000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4614","Apr 24, 2024 14:01:17.359682000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4615","Apr 24, 2024 14:01:17.359682000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4616","Apr 24, 2024 14:01:17.359736000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4617","Apr 24, 2024 14:01:17.359736000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4618","Apr 24, 2024 14:01:17.359736000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4619","Apr 24, 2024 14:01:17.359736000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4620","Apr 24, 2024 14:01:17.359736000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4621","Apr 24, 2024 14:01:17.359780000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4622","Apr 24, 2024 14:01:17.359780000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4623","Apr 24, 2024 14:01:17.359780000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4624","Apr 24, 2024 14:01:17.359780000 CEST","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.188.200","172.16.31.14","17","1399"
"4625","Apr 24, 2024 14:01:17.359814000 CEST","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.188.200","17","75"
