frame.number,frame.time_epoch,eth.src,eth.dst,ip.src,ip.dst,ip.proto,frame.len,frame.protocols
"1115","1714740702.367171000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","75","eth:ethertype:ip:udp:data"
"1116","1714740702.380216000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","139","eth:ethertype:ip:udp:data"
"1117","1714740702.380559000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","83","eth:ethertype:ip:udp:data"
"1118","1714740702.385663000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","71","eth:ethertype:ip:udp:data"
"1119","1714740702.462487000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.184.226","17","239","eth:ethertype:ip:udp:quic"
"1120","1714740702.466573000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.184.226","172.16.31.14","17","72","eth:ethertype:ip:udp:quic"
"1121","1714740702.466824000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.184.226","17","73","eth:ethertype:ip:udp:quic"
"1122","1714740702.474993000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.184.226","172.16.31.14","17","117","eth:ethertype:ip:udp:quic"
"1123","1714740702.475069000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.184.226","172.16.31.14","17","66","eth:ethertype:ip:udp:quic"
"1124","1714740702.475274000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.184.226","17","78","eth:ethertype:ip:udp:quic"
"1125","1714740702.479981000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.184.226","17","246","eth:ethertype:ip:udp:quic"
"1126","1714740702.483742000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.184.226","172.16.31.14","17","72","eth:ethertype:ip:udp:quic"
"1127","1714740702.491656000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.184.226","172.16.31.14","17","211","eth:ethertype:ip:udp:quic"
"1128","1714740702.491887000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.184.226","172.16.31.14","17","198","eth:ethertype:ip:udp:quic"
"1129","1714740702.491946000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.184.226","17","83","eth:ethertype:ip:udp:quic"
"1130","1714740702.511177000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.184.226","17","74","eth:ethertype:ip:udp:quic"
"1131","1714740702.520975000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.184.226","172.16.31.14","17","69","eth:ethertype:ip:udp:quic"
"1132","1714740702.580923000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","1399","eth:ethertype:ip:udp:data"
"1133","1714740702.580942000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","1399","eth:ethertype:ip:udp:data"
"1134","1714740702.580950000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","1399","eth:ethertype:ip:udp:data"
"1135","1714740702.580967000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","1399","eth:ethertype:ip:udp:data"
"1136","1714740702.580976000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","1399","eth:ethertype:ip:udp:data"
"1137","1714740702.580985000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","1399","eth:ethertype:ip:udp:data"
"1138","1714740702.580999000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","764","eth:ethertype:ip:udp:data"
"1139","1714740702.584876000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","77","eth:ethertype:ip:udp:data"
"1140","1714740702.584970000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","75","eth:ethertype:ip:udp:data"
"1141","1714740702.585875000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","71","eth:ethertype:ip:udp:data"
"1142","1714740702.604866000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","120","eth:ethertype:ip:udp:data"
"1143","1714740702.605030000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","254","eth:ethertype:ip:udp:data"
"1144","1714740702.605085000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","91","eth:ethertype:ip:udp:data"
"1145","1714740702.609124000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","71","eth:ethertype:ip:udp:data"
"1146","1714740702.609213000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","75","eth:ethertype:ip:udp:data"
"1147","1714740702.681454000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","1399","eth:ethertype:ip:udp:data"
"1148","1714740702.681475000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","1399","eth:ethertype:ip:udp:data"
"1149","1714740702.681485000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","930","eth:ethertype:ip:udp:data"
"1150","1714740702.685263000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","77","eth:ethertype:ip:udp:data"
"1151","1714740702.685375000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","75","eth:ethertype:ip:udp:data"
"1152","1714740702.687166000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","71","eth:ethertype:ip:udp:data"
"1153","1714740702.874256000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1394","eth:ethertype:ip:udp:data"
"1154","1714740702.874256000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1155","1714740702.874456000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1156","1714740702.874456000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1157","1714740702.874456000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1158","1714740702.874456000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1159","1714740702.874457000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1160","1714740702.874471000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","83","eth:ethertype:ip:udp:data"
"1161","1714740702.874505000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1162","1714740702.874505000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1163","1714740702.874505000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1164","1714740702.874505000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1165","1714740702.874505000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","476","eth:ethertype:ip:udp:data"
"1166","1714740702.874550000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1393","eth:ethertype:ip:udp:data"
"1167","1714740702.874550000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1168","1714740702.874550000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1169","1714740702.874550000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1170","1714740702.874566000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","75","eth:ethertype:ip:udp:data"
"1171","1714740702.874601000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1172","1714740702.874601000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1173","1714740702.874601000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1174","1714740702.874601000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1175","1714740702.874615000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","75","eth:ethertype:ip:udp:data"
"1176","1714740702.874657000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1177","1714740702.874657000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","1155","eth:ethertype:ip:udp:data"
"1178","1714740702.874657000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","108","eth:ethertype:ip:udp:data"
"1179","1714740702.874666000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","75","eth:ethertype:ip:udp:data"
"1180","1714740702.874759000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","75","eth:ethertype:ip:udp:data"
"1181","1714740702.878459000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","71","eth:ethertype:ip:udp:data"
"1182","1714740702.912025000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","216.58.206.35","17","304","eth:ethertype:ip:udp:quic"
"1183","1714740702.912099000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","216.58.206.35","17","72","eth:ethertype:ip:udp:quic"
"1184","1714740702.915353000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.35","172.16.31.14","17","72","eth:ethertype:ip:udp:quic"
"1185","1714740702.915399000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","216.58.206.35","172.16.31.14","17","73","eth:ethertype:ip:udp:quic"
"1186","1714740702.915481000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","216.58.206.35","17","73","eth:ethertype:ip:udp:quic"
"1187","1714740703.085761000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.186.161","17","254","eth:ethertype:ip:udp:data"
"1188","1714740703.085868000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.186.161","17","77","eth:ethertype:ip:udp:data"
"1189","1714740703.088143000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.186.161","17","304","eth:ethertype:ip:udp:data"
"1190","1714740703.088271000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.186.161","17","296","eth:ethertype:ip:udp:data"
"1191","1714740703.088392000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.186.161","17","313","eth:ethertype:ip:udp:data"
"1192","1714740703.088499000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.186.161","17","298","eth:ethertype:ip:udp:data"
"1193","1714740703.088716000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.186.161","17","77","eth:ethertype:ip:udp:data"
"1194","1714740703.089205000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.161","172.16.31.14","17","73","eth:ethertype:ip:udp:data"
"1195","1714740703.089265000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.186.161","17","75","eth:ethertype:ip:udp:data"
"1196","1714740703.089527000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.161","172.16.31.14","17","74","eth:ethertype:ip:udp:data"
"1197","1714740703.091532000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.161","172.16.31.14","17","73","eth:ethertype:ip:udp:data"
"1198","1714740703.091598000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.186.161","17","75","eth:ethertype:ip:udp:data"
"1199","1714740703.091914000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.161","172.16.31.14","17","78","eth:ethertype:ip:udp:data"
"1200","1714740703.092279000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.161","172.16.31.14","17","78","eth:ethertype:ip:udp:data"
"1201","1714740703.092389000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.186.161","17","75","eth:ethertype:ip:udp:data"
"1202","1714740703.092728000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.161","172.16.31.14","17","78","eth:ethertype:ip:udp:data"
"1203","1714740703.092800000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.161","172.16.31.14","17","74","eth:ethertype:ip:udp:data"
"1204","1714740703.092832000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.186.161","17","75","eth:ethertype:ip:udp:data"
"1205","1714740703.120832000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.186.161","17","287","eth:ethertype:ip:udp:data"
"1206","1714740703.121591000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.186.161","17","77","eth:ethertype:ip:udp:data"
"1207","1714740703.124322000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.161","172.16.31.14","17","73","eth:ethertype:ip:udp:data"
"1208","1714740703.124431000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.186.161","17","75","eth:ethertype:ip:udp:data"
"1209","1714740703.124894000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.161","172.16.31.14","17","1395","eth:ethertype:ip:udp:data"
"1210","1714740703.124966000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.186.161","17","73","eth:ethertype:ip:udp:data"
"1211","1714740703.125068000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.161","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1212","1714740703.125068000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.161","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
"1213","1714740703.125068000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.161","172.16.31.14","17","138","eth:ethertype:ip:udp:data"
"1214","1714740703.125120000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.186.161","17","75","eth:ethertype:ip:udp:data"
"1215","1714740703.128115000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.161","172.16.31.14","17","69","eth:ethertype:ip:udp:data"
"1216","1714740703.156181000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.186.161","17","305","eth:ethertype:ip:udp:data"
"1217","1714740703.156300000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.186.161","17","77","eth:ethertype:ip:udp:data"
"1218","1714740703.160195000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.161","172.16.31.14","17","73","eth:ethertype:ip:udp:data"
"1219","1714740703.160305000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.186.161","17","75","eth:ethertype:ip:udp:data"
"1220","1714740703.160341000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","142.250.186.161","172.16.31.14","17","74","eth:ethertype:ip:udp:data"
"1221","1714740703.179585000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","142.250.186.161","17","76","eth:ethertype:ip:udp:data"
"1222","1714740703.279202000","00:d8:61:a6:16:a4","ff:ff:ff:ff:ff:ff",,,,"60","eth:ethertype:arp"
"1223","1714740703.814729000","6c:03:09:ac:7d:82","90:1b:0e:28:fe:66",,,,"78","eth:ethertype:ipv6:icmpv6"
"1224","1714740703.814752000","90:1b:0e:28:fe:66","33:33:00:00:00:01",,,,"86","eth:ethertype:ipv6:icmpv6"
"1225","1714740704.084603000","d8:3a:dd:38:d3:8a","33:33:00:00:00:01",,,,"86","eth:ethertype:ipv6:icmpv6"
"1226","1714740704.237413000","6c:03:09:ac:7d:82","01:80:c2:00:00:00",,,,"119","eth:llc:stp"
"1227","1714740704.242894000","ac:1f:6b:a1:e1:dc","ff:ff:ff:ff:ff:ff","0.0.0.0","255.255.255.255","17","342","eth:ethertype:ip:udp:dhcp"
"1228","1714740704.303229000","00:d8:61:a6:16:a4","ff:ff:ff:ff:ff:ff",,,,"60","eth:ethertype:arp"
"1229","1714740704.889307000","90:1b:0e:95:e1:bb","33:33:00:00:00:01",,,,"86","eth:ethertype:ipv6:icmpv6"
"1230","1714740704.973715000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","74.125.162.200","6","66","eth:ethertype:ip:tcp"
"1231","1714740704.976634000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.200","172.16.31.14","6","66","eth:ethertype:ip:tcp"
"1232","1714740705.229739000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","173.194.187.232","6","66","eth:ethertype:ip:tcp"
"1233","1714740705.232799000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","173.194.187.232","172.16.31.14","6","66","eth:ethertype:ip:tcp"
"1234","1714740705.310435000","30:e1:71:5d:1d:b6","ff:ff:ff:ff:ff:ff","0.0.0.0","255.255.255.255","17","342","eth:ethertype:ip:udp:dhcp"
"1235","1714740705.327280000","00:d8:61:a6:16:a4","ff:ff:ff:ff:ff:ff",,,,"60","eth:ethertype:arp"
"1236","1714740705.391812000","a0:ce:c8:65:cf:df","01:00:5e:7f:ff:fa","172.16.48.12","239.255.255.250","17","217","eth:ethertype:ip:udp:ssdp"
"1237","1714740705.449655000","46:c5:dd:a2:e1:9a","ff:ff:ff:ff:ff:ff","0.0.0.0","255.255.255.255","17","342","eth:ethertype:ip:udp:dhcp"
"1238","1714740705.581489000","78:8c:b5:4c:24:b4","ff:ff:ff:ff:ff:ff","172.16.43.10","255.255.255.255","17","234","eth:ethertype:ip:udp:db-lsp-disc:json"
"1239","1714740705.581672000","78:8c:b5:4c:24:b4","ff:ff:ff:ff:ff:ff","172.16.43.10","172.16.43.255","17","234","eth:ethertype:ip:udp:db-lsp-disc:json"
"1240","1714740705.682263000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","1399","eth:ethertype:ip:udp:data"
"1241","1714740705.682284000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","1399","eth:ethertype:ip:udp:data"
"1242","1714740705.682299000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","997","eth:ethertype:ip:udp:data"
"1243","1714740705.686126000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","77","eth:ethertype:ip:udp:data"
"1244","1714740705.686233000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","75","eth:ethertype:ip:udp:data"
"1245","1714740705.686419000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","71","eth:ethertype:ip:udp:data"
"1246","1714740705.695831000","d8:3a:dd:38:d2:3b","33:33:00:00:00:01",,,,"86","eth:ethertype:ipv6:icmpv6"
"1247","1714740705.698697000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","125","eth:ethertype:ip:udp:data"
"1248","1714740705.698851000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","68","eth:ethertype:ip:udp:data"
"1249","1714740705.698949000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","91","eth:ethertype:ip:udp:data"
"1250","1714740705.703150000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","172.217.18.110","172.16.31.14","17","71","eth:ethertype:ip:udp:data"
"1251","1714740705.703305000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","172.217.18.110","17","75","eth:ethertype:ip:udp:data"
"1252","1714740705.965823000","90:1b:0e:bf:10:31","33:33:00:00:00:01",,,,"86","eth:ethertype:ipv6:icmpv6"
"1253","1714740706.238786000","6c:03:09:ac:7d:82","01:80:c2:00:00:00",,,,"119","eth:llc:stp"
"1254","1714740706.351454000","00:d8:61:a6:16:a4","ff:ff:ff:ff:ff:ff",,,,"60","eth:ethertype:arp"
"1255","1714740706.403019000","a0:ce:c8:65:cf:df","01:00:5e:7f:ff:fa","172.16.48.12","239.255.255.250","17","217","eth:ethertype:ip:udp:ssdp"
"1256","1714740706.630460000","7a:42:8d:b5:3b:78","ff:ff:ff:ff:ff:ff","0.0.0.0","255.255.255.255","17","342","eth:ethertype:ip:udp:dhcp"
"1257","1714740706.700541000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","74.125.162.166","17","1399","eth:ethertype:ip:udp:data"
"1258","1714740706.700560000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","74.125.162.166","17","1238","eth:ethertype:ip:udp:data"
"1259","1714740706.703688000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","74","eth:ethertype:ip:udp:data"
"1260","1714740706.703761000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","74.125.162.166","17","75","eth:ethertype:ip:udp:data"
"1261","1714740706.704984000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","164","eth:ethertype:ip:udp:data"
"1262","1714740706.705117000","90:1b:0e:28:fe:66","02:02:02:5c:e8:57","172.16.31.14","74.125.162.166","17","73","eth:ethertype:ip:udp:data"
"1263","1714740706.707394000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1395","eth:ethertype:ip:udp:data"
"1264","1714740706.707482000","02:02:02:5c:e8:57","90:1b:0e:28:fe:66","74.125.162.166","172.16.31.14","17","1399","eth:ethertype:ip:udp:data"
